index,title,certificate,genre,runtime,rating
9758,A Quiet Place Part II,A,"Drama, Horror, Sci-Fi",97 min,7.2
9759,Sonic the Hedgehog,U,"Action, Adventure, Comedy",99 min,6.5
9760,Boss Level,None,"Action, Adventure, Comedy",100 min,6.8
9761,Extraction,18,"Action, Thriller",116 min,6.7
9762,The Devil All the Time,18,"Crime, Drama, Thriller",138 min,7.1
9763,Freaky,R,"Comedy, Horror, Thriller",102 min,6.3
9764,Druk,16,"Comedy, Drama",117 min,7.7
9765,The Old Guard,18,"Action, Thriller",125 min,6.6
9766,Let Him Go,R,"Crime, Drama, Thriller",113 min,6.7
9767,Wonder Woman 1984,UA,"Action, Adventure, Fantasy",151 min,5.4
9768,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,A,"Action, Comedy, Crime",109 min,6
9769,2 Hearts,PG-13,"Drama, Romance",101 min,6.3
9770,Enola Holmes,13,"Action, Adventure, Crime",123 min,6.6
9771,I'm Thinking of Ending Things,16,"Drama, Thriller",134 min,6.6
9772,Mulan,12+,"Action, Adventure, Drama",115 min,5.7
9773,Monster Hunter,UA,"Action, Adventure, Fantasy",103 min,5.2
9774,De slag om de Schelde,18,"Drama, War",124 min,7.1
9775,Soul,U,"Animation, Adventure, Comedy",100 min,8
9776,Greyhound,A,"Action, Drama, History",91 min,7
9777,Minari,UA,Drama,115 min,7.4
9778,The Invisible Man,A,"Drama, Horror, Mystery",124 min,7.1
9779,Eurovision Song Contest: The Story of Fire Saga,PG-13,"Comedy, Music",123 min,6.5
9780,Pieces of a Woman,18,Drama,126 min,7
9781,Bill & Ted Face the Music,U,"Adventure, Comedy, Music",91 min,5.9
9782,Run,16,"Mystery, Thriller",90 min,6.7
9783,The Way Back,R,"Drama, Sport",108 min,6.7
9784,Palm Springs,A,"Comedy, Fantasy, Mystery",90 min,7.4
9785,Nomadland,UA,Drama,107 min,7.3
9786,Kimetsu no Yaiba: Mugen Ressha-Hen,UA,"Animation, Action, Adventure",117 min,8.2
9787,Unhinged,A,"Action, Thriller",90 min,6
9788,Becky,R,"Action, Crime, Drama",93 min,5.9
9789,The King of Staten Island,A,"Comedy, Drama",136 min,7.1
9790,The Trial of the Chicago 7,18,"Drama, History, Thriller",129 min,7.7
9791,The New Mutants,A,"Action, Horror, Mystery",94 min,5.3
9792,We Can Be Heroes,7,"Action, Comedy, Drama",100 min,4.7
9793,Fantasy Island,A,"Fantasy, Horror, Mystery",109 min,4.9
9794,Emma.,UA 13+,"Comedy, Drama, Romance",124 min,6.7
9795,Greenland,UA,"Action, Thriller",119 min,6.4
9796,The Night House,A,"Horror, Mystery, Thriller",107 min,6.5
9797,Kol,16,"Crime, Horror, Mystery",112 min,7.1
9798,Underwater,15+,"Action, Horror, Sci-Fi",95 min,5.9
9799,Bad Boys for Life,A,"Action, Comedy, Crime",124 min,6.5
9800,The Babysitter: Killer Queen,18,"Comedy, Horror",101 min,5.8
9801,Tenet,UA,"Action, Sci-Fi, Thriller",150 min,7.3
9802,365 dni,A,"Drama, Romance",114 min,3.3
9803,The Father,UA,"Drama, Mystery",97 min,8.2
9804,Promising Young Woman,A,"Crime, Drama, Mystery",113 min,7.5
9805,The Hunt,R,"Action, Horror, Thriller",90 min,6.5
9806,Hamilton,12+,"Biography, Drama, History",160 min,8.3
9807,After We Collided,18,"Drama, Romance",105 min,5
9808,A Quiet Place Part II,A,"Drama, Horror, Sci-Fi",97 min,7.2
9809,Sonic the Hedgehog,U,"Action, Adventure, Comedy",99 min,6.5
9810,Boss Level,None,"Action, Adventure, Comedy",100 min,6.8
9811,Extraction,18,"Action, Thriller",116 min,6.7
9812,The Devil All the Time,18,"Crime, Drama, Thriller",138 min,7.1
9813,Freaky,R,"Comedy, Horror, Thriller",102 min,6.3
9814,Druk,16,"Comedy, Drama",117 min,7.7
9815,The Old Guard,18,"Action, Thriller",125 min,6.6
9816,Let Him Go,R,"Crime, Drama, Thriller",113 min,6.7
9817,Wonder Woman 1984,UA,"Action, Adventure, Fantasy",151 min,5.4
9818,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,A,"Action, Comedy, Crime",109 min,6
9819,2 Hearts,PG-13,"Drama, Romance",101 min,6.3
9820,Enola Holmes,13,"Action, Adventure, Crime",123 min,6.6
9821,I'm Thinking of Ending Things,16,"Drama, Thriller",134 min,6.6
9822,Mulan,12+,"Action, Adventure, Drama",115 min,5.7
9823,Monster Hunter,UA,"Action, Adventure, Fantasy",103 min,5.2
9824,De slag om de Schelde,18,"Drama, War",124 min,7.1
9825,Soul,U,"Animation, Adventure, Comedy",100 min,8
9826,Greyhound,A,"Action, Drama, History",91 min,7
9827,Minari,UA,Drama,115 min,7.4
9828,The Invisible Man,A,"Drama, Horror, Mystery",124 min,7.1
9829,Eurovision Song Contest: The Story of Fire Saga,PG-13,"Comedy, Music",123 min,6.5
9830,Pieces of a Woman,18,Drama,126 min,7
9831,Bill & Ted Face the Music,U,"Adventure, Comedy, Music",91 min,5.9
9832,Run,16,"Mystery, Thriller",90 min,6.7
9833,The Way Back,R,"Drama, Sport",108 min,6.7
9834,Palm Springs,A,"Comedy, Fantasy, Mystery",90 min,7.4
9835,Nomadland,UA,Drama,107 min,7.3
9836,Kimetsu no Yaiba: Mugen Ressha-Hen,UA,"Animation, Action, Adventure",117 min,8.2
9837,Unhinged,A,"Action, Thriller",90 min,6
9838,Becky,R,"Action, Crime, Drama",93 min,5.9
9839,The King of Staten Island,A,"Comedy, Drama",136 min,7.1
9840,The Trial of the Chicago 7,18,"Drama, History, Thriller",129 min,7.7
9841,The New Mutants,A,"Action, Horror, Mystery",94 min,5.3
9842,We Can Be Heroes,7,"Action, Comedy, Drama",100 min,4.7
9843,Fantasy Island,A,"Fantasy, Horror, Mystery",109 min,4.9
9844,Emma.,UA 13+,"Comedy, Drama, Romance",124 min,6.7
9845,Greenland,UA,"Action, Thriller",119 min,6.4
9846,The Night House,A,"Horror, Mystery, Thriller",107 min,6.5
9847,Kol,16,"Crime, Horror, Mystery",112 min,7.1
9848,Underwater,15+,"Action, Horror, Sci-Fi",95 min,5.9
9849,Bad Boys for Life,A,"Action, Comedy, Crime",124 min,6.5
9850,The Babysitter: Killer Queen,18,"Comedy, Horror",101 min,5.8
9851,Tenet,UA,"Action, Sci-Fi, Thriller",150 min,7.3
9852,365 dni,A,"Drama, Romance",114 min,3.3
9853,The Father,UA,"Drama, Mystery",97 min,8.2
9854,Promising Young Woman,A,"Crime, Drama, Mystery",113 min,7.5
9855,The Hunt,R,"Action, Horror, Thriller",90 min,6.5
9856,Hamilton,12+,"Biography, Drama, History",160 min,8.3
9857,After We Collided,18,"Drama, Romance",105 min,5
9858,A Quiet Place Part II,A,"Drama, Horror, Sci-Fi",97 min,7.2
9859,Sonic the Hedgehog,U,"Action, Adventure, Comedy",99 min,6.5
9860,Boss Level,None,"Action, Adventure, Comedy",100 min,6.8
9861,Extraction,18,"Action, Thriller",116 min,6.7
9862,The Devil All the Time,18,"Crime, Drama, Thriller",138 min,7.1
9863,Freaky,R,"Comedy, Horror, Thriller",102 min,6.3
9864,Druk,16,"Comedy, Drama",117 min,7.7
9865,The Old Guard,18,"Action, Thriller",125 min,6.6
9866,Let Him Go,R,"Crime, Drama, Thriller",113 min,6.7
9867,Wonder Woman 1984,UA,"Action, Adventure, Fantasy",151 min,5.4
9868,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,A,"Action, Comedy, Crime",109 min,6
9869,2 Hearts,PG-13,"Drama, Romance",101 min,6.3
9870,Enola Holmes,13,"Action, Adventure, Crime",123 min,6.6
9871,I'm Thinking of Ending Things,16,"Drama, Thriller",134 min,6.6
9872,Mulan,12+,"Action, Adventure, Drama",115 min,5.7
9873,Monster Hunter,UA,"Action, Adventure, Fantasy",103 min,5.2
9874,De slag om de Schelde,18,"Drama, War",124 min,7.1
9875,Soul,U,"Animation, Adventure, Comedy",100 min,8
9876,Greyhound,A,"Action, Drama, History",91 min,7
9877,Minari,UA,Drama,115 min,7.4
9878,The Invisible Man,A,"Drama, Horror, Mystery",124 min,7.1
9879,Eurovision Song Contest: The Story of Fire Saga,PG-13,"Comedy, Music",123 min,6.5
9880,Pieces of a Woman,18,Drama,126 min,7
9881,Bill & Ted Face the Music,U,"Adventure, Comedy, Music",91 min,5.9
9882,Run,16,"Mystery, Thriller",90 min,6.7
9883,The Way Back,R,"Drama, Sport",108 min,6.7
9884,Palm Springs,A,"Comedy, Fantasy, Mystery",90 min,7.4
9885,Nomadland,UA,Drama,107 min,7.3
9886,Kimetsu no Yaiba: Mugen Ressha-Hen,UA,"Animation, Action, Adventure",117 min,8.2
9887,Unhinged,A,"Action, Thriller",90 min,6
9888,Becky,R,"Action, Crime, Drama",93 min,5.9
9889,The King of Staten Island,A,"Comedy, Drama",136 min,7.1
9890,The Trial of the Chicago 7,18,"Drama, History, Thriller",129 min,7.7
9891,The New Mutants,A,"Action, Horror, Mystery",94 min,5.3
9892,We Can Be Heroes,7,"Action, Comedy, Drama",100 min,4.7
9893,Fantasy Island,A,"Fantasy, Horror, Mystery",109 min,4.9
9894,Emma.,UA 13+,"Comedy, Drama, Romance",124 min,6.7
9895,Greenland,UA,"Action, Thriller",119 min,6.4
9896,The Night House,A,"Horror, Mystery, Thriller",107 min,6.5
9897,Kol,16,"Crime, Horror, Mystery",112 min,7.1
9898,Underwater,15+,"Action, Horror, Sci-Fi",95 min,5.9
9899,Bad Boys for Life,A,"Action, Comedy, Crime",124 min,6.5
9900,The Babysitter: Killer Queen,18,"Comedy, Horror",101 min,5.8
9901,Tenet,UA,"Action, Sci-Fi, Thriller",150 min,7.3
9902,365 dni,A,"Drama, Romance",114 min,3.3
9903,The Father,UA,"Drama, Mystery",97 min,8.2
9904,Promising Young Woman,A,"Crime, Drama, Mystery",113 min,7.5
9905,The Hunt,R,"Action, Horror, Thriller",90 min,6.5
9906,Hamilton,12+,"Biography, Drama, History",160 min,8.3
9907,After We Collided,18,"Drama, Romance",105 min,5
9908,A Quiet Place Part II,A,"Drama, Horror, Sci-Fi",97 min,7.2
9909,Sonic the Hedgehog,U,"Action, Adventure, Comedy",99 min,6.5
9910,Boss Level,None,"Action, Adventure, Comedy",100 min,6.8
9911,Extraction,18,"Action, Thriller",116 min,6.7
9912,The Devil All the Time,18,"Crime, Drama, Thriller",138 min,7.1
9913,Freaky,R,"Comedy, Horror, Thriller",102 min,6.3
9914,Druk,16,"Comedy, Drama",117 min,7.7
9915,The Old Guard,18,"Action, Thriller",125 min,6.6
9916,Let Him Go,R,"Crime, Drama, Thriller",113 min,6.7
9917,Wonder Woman 1984,UA,"Action, Adventure, Fantasy",151 min,5.4
9918,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,A,"Action, Comedy, Crime",109 min,6
9919,2 Hearts,PG-13,"Drama, Romance",101 min,6.3
9920,Enola Holmes,13,"Action, Adventure, Crime",123 min,6.6
9921,I'm Thinking of Ending Things,16,"Drama, Thriller",134 min,6.6
9922,Mulan,12+,"Action, Adventure, Drama",115 min,5.7
9923,Monster Hunter,UA,"Action, Adventure, Fantasy",103 min,5.2
9924,De slag om de Schelde,18,"Drama, War",124 min,7.1
9925,Soul,U,"Animation, Adventure, Comedy",100 min,8
9926,Greyhound,A,"Action, Drama, History",91 min,7
9927,Minari,UA,Drama,115 min,7.4
9928,The Invisible Man,A,"Drama, Horror, Mystery",124 min,7.1
9929,Eurovision Song Contest: The Story of Fire Saga,PG-13,"Comedy, Music",123 min,6.5
9930,Pieces of a Woman,18,Drama,126 min,7
9931,Bill & Ted Face the Music,U,"Adventure, Comedy, Music",91 min,5.9
9932,Run,16,"Mystery, Thriller",90 min,6.7
9933,The Way Back,R,"Drama, Sport",108 min,6.7
9934,Palm Springs,A,"Comedy, Fantasy, Mystery",90 min,7.4
9935,Nomadland,UA,Drama,107 min,7.3
9936,Kimetsu no Yaiba: Mugen Ressha-Hen,UA,"Animation, Action, Adventure",117 min,8.2
9937,Unhinged,A,"Action, Thriller",90 min,6
9938,Becky,R,"Action, Crime, Drama",93 min,5.9
9939,The King of Staten Island,A,"Comedy, Drama",136 min,7.1
9940,The Trial of the Chicago 7,18,"Drama, History, Thriller",129 min,7.7
9941,The New Mutants,A,"Action, Horror, Mystery",94 min,5.3
9942,We Can Be Heroes,7,"Action, Comedy, Drama",100 min,4.7
9943,Fantasy Island,A,"Fantasy, Horror, Mystery",109 min,4.9
9944,Emma.,UA 13+,"Comedy, Drama, Romance",124 min,6.7
9945,Greenland,UA,"Action, Thriller",119 min,6.4
9946,The Night House,A,"Horror, Mystery, Thriller",107 min,6.5
9947,Kol,16,"Crime, Horror, Mystery",112 min,7.1
9948,Underwater,15+,"Action, Horror, Sci-Fi",95 min,5.9
9949,Bad Boys for Life,A,"Action, Comedy, Crime",124 min,6.5
9950,The Babysitter: Killer Queen,18,"Comedy, Horror",101 min,5.8
9951,Tenet,UA,"Action, Sci-Fi, Thriller",150 min,7.3
9952,365 dni,A,"Drama, Romance",114 min,3.3
9953,The Father,UA,"Drama, Mystery",97 min,8.2
9954,Promising Young Woman,A,"Crime, Drama, Mystery",113 min,7.5
9955,The Hunt,R,"Action, Horror, Thriller",90 min,6.5
9956,Hamilton,12+,"Biography, Drama, History",160 min,8.3
9957,After We Collided,18,"Drama, Romance",105 min,5
9958,A Quiet Place Part II,A,"Drama, Horror, Sci-Fi",97 min,7.2
9959,Sonic the Hedgehog,U,"Action, Adventure, Comedy",99 min,6.5
9960,Boss Level,None,"Action, Adventure, Comedy",100 min,6.8
9961,Extraction,18,"Action, Thriller",116 min,6.7
9962,The Devil All the Time,18,"Crime, Drama, Thriller",138 min,7.1
9963,Freaky,R,"Comedy, Horror, Thriller",102 min,6.3
9964,Druk,16,"Comedy, Drama",117 min,7.7
9965,The Old Guard,18,"Action, Thriller",125 min,6.6
9966,Let Him Go,R,"Crime, Drama, Thriller",113 min,6.7
9967,Wonder Woman 1984,UA,"Action, Adventure, Fantasy",151 min,5.4
9968,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,A,"Action, Comedy, Crime",109 min,6
9969,2 Hearts,PG-13,"Drama, Romance",101 min,6.3
9970,Enola Holmes,13,"Action, Adventure, Crime",123 min,6.6
9971,I'm Thinking of Ending Things,16,"Drama, Thriller",134 min,6.6
9972,Mulan,12+,"Action, Adventure, Drama",115 min,5.7
9973,Monster Hunter,UA,"Action, Adventure, Fantasy",103 min,5.2
9974,De slag om de Schelde,18,"Drama, War",124 min,7.1
9975,Soul,U,"Animation, Adventure, Comedy",100 min,8
9976,Greyhound,A,"Action, Drama, History",91 min,7
9977,Minari,UA,Drama,115 min,7.4
9978,The Invisible Man,A,"Drama, Horror, Mystery",124 min,7.1
9979,Eurovision Song Contest: The Story of Fire Saga,PG-13,"Comedy, Music",123 min,6.5
9980,Pieces of a Woman,18,Drama,126 min,7
9981,Bill & Ted Face the Music,U,"Adventure, Comedy, Music",91 min,5.9
9982,Run,16,"Mystery, Thriller",90 min,6.7
9983,The Way Back,R,"Drama, Sport",108 min,6.7
9984,Palm Springs,A,"Comedy, Fantasy, Mystery",90 min,7.4
9985,Nomadland,UA,Drama,107 min,7.3
9986,Kimetsu no Yaiba: Mugen Ressha-Hen,UA,"Animation, Action, Adventure",117 min,8.2
9987,Unhinged,A,"Action, Thriller",90 min,6
9988,Becky,R,"Action, Crime, Drama",93 min,5.9
9989,The King of Staten Island,A,"Comedy, Drama",136 min,7.1
9990,The Trial of the Chicago 7,18,"Drama, History, Thriller",129 min,7.7
9991,The New Mutants,A,"Action, Horror, Mystery",94 min,5.3
9992,We Can Be Heroes,7,"Action, Comedy, Drama",100 min,4.7
9993,Fantasy Island,A,"Fantasy, Horror, Mystery",109 min,4.9
9994,Emma.,UA 13+,"Comedy, Drama, Romance",124 min,6.7
9995,Greenland,UA,"Action, Thriller",119 min,6.4
9996,The Night House,A,"Horror, Mystery, Thriller",107 min,6.5
9997,Kol,16,"Crime, Horror, Mystery",112 min,7.1
9998,Underwater,15+,"Action, Horror, Sci-Fi",95 min,5.9
9999,Bad Boys for Life,A,"Action, Comedy, Crime",124 min,6.5
10000,The Babysitter: Killer Queen,18,"Comedy, Horror",101 min,5.8
10001,Tenet,UA,"Action, Sci-Fi, Thriller",150 min,7.3
10002,365 dni,A,"Drama, Romance",114 min,3.3
10003,The Father,UA,"Drama, Mystery",97 min,8.2
10004,Promising Young Woman,A,"Crime, Drama, Mystery",113 min,7.5
10005,The Hunt,R,"Action, Horror, Thriller",90 min,6.5
10006,Hamilton,12+,"Biography, Drama, History",160 min,8.3
10007,After We Collided,18,"Drama, Romance",105 min,5
10008,A Quiet Place Part II,A,"Drama, Horror, Sci-Fi",97 min,7.2
10009,Sonic the Hedgehog,U,"Action, Adventure, Comedy",99 min,6.5
10010,Boss Level,None,"Action, Adventure, Comedy",100 min,6.8
10011,Extraction,18,"Action, Thriller",116 min,6.7
10012,The Devil All the Time,18,"Crime, Drama, Thriller",138 min,7.1
10013,Freaky,R,"Comedy, Horror, Thriller",102 min,6.3
10014,Druk,16,"Comedy, Drama",117 min,7.7
10015,The Old Guard,18,"Action, Thriller",125 min,6.6
10016,Let Him Go,R,"Crime, Drama, Thriller",113 min,6.7
10017,Wonder Woman 1984,UA,"Action, Adventure, Fantasy",151 min,5.4
10018,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,A,"Action, Comedy, Crime",109 min,6
10019,2 Hearts,PG-13,"Drama, Romance",101 min,6.3
10020,Enola Holmes,13,"Action, Adventure, Crime",123 min,6.6
10021,I'm Thinking of Ending Things,16,"Drama, Thriller",134 min,6.6
10022,Mulan,12+,"Action, Adventure, Drama",115 min,5.7
10023,Monster Hunter,UA,"Action, Adventure, Fantasy",103 min,5.2
10024,De slag om de Schelde,18,"Drama, War",124 min,7.1
10025,Soul,U,"Animation, Adventure, Comedy",100 min,8
10026,Greyhound,A,"Action, Drama, History",91 min,7
10027,Minari,UA,Drama,115 min,7.4
10028,The Invisible Man,A,"Drama, Horror, Mystery",124 min,7.1
10029,Eurovision Song Contest: The Story of Fire Saga,PG-13,"Comedy, Music",123 min,6.5
10030,Pieces of a Woman,18,Drama,126 min,7
10031,Bill & Ted Face the Music,U,"Adventure, Comedy, Music",91 min,5.9
10032,Run,16,"Mystery, Thriller",90 min,6.7
10033,The Way Back,R,"Drama, Sport",108 min,6.7
10034,Palm Springs,A,"Comedy, Fantasy, Mystery",90 min,7.4
10035,Nomadland,UA,Drama,107 min,7.3
10036,Kimetsu no Yaiba: Mugen Ressha-Hen,UA,"Animation, Action, Adventure",117 min,8.2
10037,Unhinged,A,"Action, Thriller",90 min,6
10038,Becky,R,"Action, Crime, Drama",93 min,5.9
10039,The King of Staten Island,A,"Comedy, Drama",136 min,7.1
10040,The Trial of the Chicago 7,18,"Drama, History, Thriller",129 min,7.7
10041,The New Mutants,A,"Action, Horror, Mystery",94 min,5.3
10042,We Can Be Heroes,7,"Action, Comedy, Drama",100 min,4.7
10043,Fantasy Island,A,"Fantasy, Horror, Mystery",109 min,4.9
10044,Emma.,UA 13+,"Comedy, Drama, Romance",124 min,6.7
10045,Greenland,UA,"Action, Thriller",119 min,6.4
10046,The Night House,A,"Horror, Mystery, Thriller",107 min,6.5
10047,Kol,16,"Crime, Horror, Mystery",112 min,7.1
10048,Underwater,15+,"Action, Horror, Sci-Fi",95 min,5.9
10049,Bad Boys for Life,A,"Action, Comedy, Crime",124 min,6.5
10050,The Babysitter: Killer Queen,18,"Comedy, Horror",101 min,5.8
10051,Tenet,UA,"Action, Sci-Fi, Thriller",150 min,7.3
10052,365 dni,A,"Drama, Romance",114 min,3.3
10053,The Father,UA,"Drama, Mystery",97 min,8.2
10054,Promising Young Woman,A,"Crime, Drama, Mystery",113 min,7.5
10055,The Hunt,R,"Action, Horror, Thriller",90 min,6.5
10056,Hamilton,12+,"Biography, Drama, History",160 min,8.3
10057,After We Collided,18,"Drama, Romance",105 min,5
10058,A Quiet Place Part II,A,"Drama, Horror, Sci-Fi",97 min,7.2
10059,Sonic the Hedgehog,U,"Action, Adventure, Comedy",99 min,6.5
10060,Boss Level,None,"Action, Adventure, Comedy",100 min,6.8
10061,Extraction,18,"Action, Thriller",116 min,6.7
10062,The Devil All the Time,18,"Crime, Drama, Thriller",138 min,7.1
10063,Freaky,R,"Comedy, Horror, Thriller",102 min,6.3
10064,Druk,16,"Comedy, Drama",117 min,7.7
10065,The Old Guard,18,"Action, Thriller",125 min,6.6
10066,Let Him Go,R,"Crime, Drama, Thriller",113 min,6.7
10067,Wonder Woman 1984,UA,"Action, Adventure, Fantasy",151 min,5.4
10068,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,A,"Action, Comedy, Crime",109 min,6
10069,2 Hearts,PG-13,"Drama, Romance",101 min,6.3
10070,Enola Holmes,13,"Action, Adventure, Crime",123 min,6.6
10071,I'm Thinking of Ending Things,16,"Drama, Thriller",134 min,6.6
10072,Mulan,12+,"Action, Adventure, Drama",115 min,5.7
10073,Monster Hunter,UA,"Action, Adventure, Fantasy",103 min,5.2
10074,De slag om de Schelde,18,"Drama, War",124 min,7.1
10075,Soul,U,"Animation, Adventure, Comedy",100 min,8
10076,Greyhound,A,"Action, Drama, History",91 min,7
10077,Minari,UA,Drama,115 min,7.4
10078,The Invisible Man,A,"Drama, Horror, Mystery",124 min,7.1
10079,Eurovision Song Contest: The Story of Fire Saga,PG-13,"Comedy, Music",123 min,6.5
10080,Pieces of a Woman,18,Drama,126 min,7
10081,Bill & Ted Face the Music,U,"Adventure, Comedy, Music",91 min,5.9
10082,Run,16,"Mystery, Thriller",90 min,6.7
10083,The Way Back,R,"Drama, Sport",108 min,6.7
10084,Palm Springs,A,"Comedy, Fantasy, Mystery",90 min,7.4
10085,Nomadland,UA,Drama,107 min,7.3
10086,Kimetsu no Yaiba: Mugen Ressha-Hen,UA,"Animation, Action, Adventure",117 min,8.2
10087,Unhinged,A,"Action, Thriller",90 min,6
10088,Becky,R,"Action, Crime, Drama",93 min,5.9
10089,The King of Staten Island,A,"Comedy, Drama",136 min,7.1
10090,The Trial of the Chicago 7,18,"Drama, History, Thriller",129 min,7.7
10091,The New Mutants,A,"Action, Horror, Mystery",94 min,5.3
10092,We Can Be Heroes,7,"Action, Comedy, Drama",100 min,4.7
10093,Fantasy Island,A,"Fantasy, Horror, Mystery",109 min,4.9
10094,Emma.,UA 13+,"Comedy, Drama, Romance",124 min,6.7
10095,Greenland,UA,"Action, Thriller",119 min,6.4
10096,The Night House,A,"Horror, Mystery, Thriller",107 min,6.5
10097,Kol,16,"Crime, Horror, Mystery",112 min,7.1
10098,Underwater,15+,"Action, Horror, Sci-Fi",95 min,5.9
10099,Bad Boys for Life,A,"Action, Comedy, Crime",124 min,6.5
10100,The Babysitter: Killer Queen,18,"Comedy, Horror",101 min,5.8
10101,Tenet,UA,"Action, Sci-Fi, Thriller",150 min,7.3
10102,365 dni,A,"Drama, Romance",114 min,3.3
10103,The Father,UA,"Drama, Mystery",97 min,8.2
10104,Promising Young Woman,A,"Crime, Drama, Mystery",113 min,7.5
10105,The Hunt,R,"Action, Horror, Thriller",90 min,6.5
10106,Hamilton,12+,"Biography, Drama, History",160 min,8.3
10107,After We Collided,18,"Drama, Romance",105 min,5
10108,A Quiet Place Part II,A,"Drama, Horror, Sci-Fi",97 min,7.2
10109,Sonic the Hedgehog,U,"Action, Adventure, Comedy",99 min,6.5
10110,Boss Level,None,"Action, Adventure, Comedy",100 min,6.8
10111,Extraction,18,"Action, Thriller",116 min,6.7
10112,The Devil All the Time,18,"Crime, Drama, Thriller",138 min,7.1
10113,Freaky,R,"Comedy, Horror, Thriller",102 min,6.3
10114,Druk,16,"Comedy, Drama",117 min,7.7
10115,The Old Guard,18,"Action, Thriller",125 min,6.6
10116,Let Him Go,R,"Crime, Drama, Thriller",113 min,6.7
10117,Wonder Woman 1984,UA,"Action, Adventure, Fantasy",151 min,5.4
10118,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,A,"Action, Comedy, Crime",109 min,6
