index,title,certificate,genre,runtime,rating
11941,Red Notice,13,"Action, Comedy, Thriller",118 min,6.3
11942,The Green Knight,UA,"Adventure, Drama, Fantasy",130 min,6.6
11943,Pig,R,"Drama, Mystery",92 min,6.9
11944,Army of the Dead,18,"Action, Crime, Drama",148 min,5.7
11945,Cruella,Not Rated,"Adventure, Comedy, Crime",134 min,7.3
11946,Nightmare Alley,A,"Crime, Drama, Thriller",150 min,7
11947,Army of Thieves,16,"Action, Comedy, Crime",127 min,6.4
11948,Silent Hours,None,"Crime, Thriller",156 min,5.2
11949,Boiling Point,R,"Drama, Thriller",92 min,7.5
11950,The Road Dance,None,Drama,116 min,7
11951,Dune: Part One,UA,"Action, Adventure, Drama",155 min,8
11952,Nobody,A,"Action, Crime, Drama",92 min,7.4
11953,Girl in the Basement,None,"Crime, Thriller",88 min,6.3
11954,Spider-Man: No Way Home,UA,"Action, Adventure, Fantasy",148 min,8.2
11955,CODA,A,"Comedy, Drama, Music",111 min,8
11956,F9,UA,"Action, Crime, Thriller",143 min,5.2
11957,The Suicide Squad,A,"Action, Adventure, Comedy",132 min,7.2
11958,No Time to Die,UA,"Action, Adventure, Thriller",163 min,7.3
11959,The French Dispatch,A,"Comedy, Drama, Romance",107 min,7.1
11960,Stillwater,R,"Crime, Drama, Thriller",139 min,6.6
11961,Free Guy,UA,"Action, Adventure, Comedy",115 min,7.1
11962,Sing 2,U,"Animation, Adventure, Comedy",110 min,7.4
11963,The Little Things,A,"Crime, Drama, Mystery",128 min,6.3
11964,The Fallout,A,Drama,96 min,7
11965,The Black Phone,A,"Horror, Thriller",103 min,6.9
11966,Don't Look Up,18,"Comedy, Drama, Sci-Fi",138 min,7.2
11967,Wrath of Man,16,"Action, Crime, Thriller",119 min,7.1
11968,The Tomorrow War,13,"Action, Adventure, Drama",138 min,6.5
11969,Eternals,UA,"Action, Adventure, Fantasy",156 min,6.3
11970,The King's Man,15+,"Action, Adventure, Thriller",131 min,6.3
11971,Encanto,U,"Animation, Comedy, Family",102 min,7.2
11972,The Matrix Resurrections,A,"Action, Sci-Fi",148 min,5.7
11973,Old,UA,"Drama, Horror, Mystery",108 min,5.8
11974,Zack Snyder's Justice League,18,"Action, Adventure, Fantasy",242 min,8
11975,Malignant,A,"Crime, Horror, Mystery",111 min,6.2
11976,Last Night in Soho,A,"Drama, Horror, Mystery",116 min,7
11977,Black Widow,UA,"Action, Adventure, Sci-Fi",134 min,6.7
11978,Godzilla vs. Kong,UA,"Action, Sci-Fi, Thriller",113 min,6.3
11979,Ghostbusters: Afterlife,UA,"Adventure, Comedy, Fantasy",124 min,7.1
11980,Mortal Kombat,A,"Action, Adventure, Fantasy",110 min,6
11981,The Voyeurs,A,"Drama, Mystery, Thriller",116 min,6
11982,Shang-Chi and the Legend of the Ten Rings,UA,"Action, Adventure, Fantasy",132 min,7.4
11983,Licorice Pizza,A,"Comedy, Drama, Romance",133 min,7.2
11984,West Side Story,UA,"Crime, Drama, Musical",156 min,7.2
11985,The Guilty,16,"Crime, Drama, Thriller",90 min,6.3
11986,Pleasure,R,Drama,109 min,6.4
11987,The Last Duel,A,"Action, Drama, History",152 min,7.4
11988,House of Gucci,A,"Biography, Crime, Drama",158 min,6.6
11989,Infinite,PG-13,"Action, Sci-Fi, Thriller",106 min,5.4
11990,The Power of the Dog,16,"Drama, Western",126 min,6.8
11991,Red Notice,13,"Action, Comedy, Thriller",118 min,6.3
11992,The Green Knight,UA,"Adventure, Drama, Fantasy",130 min,6.6
11993,Pig,R,"Drama, Mystery",92 min,6.9
11994,Army of the Dead,18,"Action, Crime, Drama",148 min,5.7
11995,Cruella,Not Rated,"Adventure, Comedy, Crime",134 min,7.3
11996,Nightmare Alley,A,"Crime, Drama, Thriller",150 min,7
11997,Army of Thieves,16,"Action, Comedy, Crime",127 min,6.4
11998,Silent Hours,None,"Crime, Thriller",156 min,5.2
11999,Boiling Point,R,"Drama, Thriller",92 min,7.5
12000,The Road Dance,None,Drama,116 min,7
12001,Dune: Part One,UA,"Action, Adventure, Drama",155 min,8
12002,Nobody,A,"Action, Crime, Drama",92 min,7.4
12003,Girl in the Basement,None,"Crime, Thriller",88 min,6.3
12004,Spider-Man: No Way Home,UA,"Action, Adventure, Fantasy",148 min,8.2
12005,CODA,A,"Comedy, Drama, Music",111 min,8
12006,F9,UA,"Action, Crime, Thriller",143 min,5.2
12007,The Suicide Squad,A,"Action, Adventure, Comedy",132 min,7.2
12008,No Time to Die,UA,"Action, Adventure, Thriller",163 min,7.3
12009,The French Dispatch,A,"Comedy, Drama, Romance",107 min,7.1
12010,Stillwater,R,"Crime, Drama, Thriller",139 min,6.6
12011,Free Guy,UA,"Action, Adventure, Comedy",115 min,7.1
12012,Sing 2,U,"Animation, Adventure, Comedy",110 min,7.4
12013,The Little Things,A,"Crime, Drama, Mystery",128 min,6.3
12014,The Fallout,A,Drama,96 min,7
12015,The Black Phone,A,"Horror, Thriller",103 min,6.9
12016,Don't Look Up,18,"Comedy, Drama, Sci-Fi",138 min,7.2
12017,Wrath of Man,16,"Action, Crime, Thriller",119 min,7.1
12018,The Tomorrow War,13,"Action, Adventure, Drama",138 min,6.5
12019,Eternals,UA,"Action, Adventure, Fantasy",156 min,6.3
12020,The King's Man,15+,"Action, Adventure, Thriller",131 min,6.3
12021,Encanto,U,"Animation, Comedy, Family",102 min,7.2
12022,The Matrix Resurrections,A,"Action, Sci-Fi",148 min,5.7
12023,Old,UA,"Drama, Horror, Mystery",108 min,5.8
12024,Zack Snyder's Justice League,18,"Action, Adventure, Fantasy",242 min,8
12025,Malignant,A,"Crime, Horror, Mystery",111 min,6.2
12026,Last Night in Soho,A,"Drama, Horror, Mystery",116 min,7
12027,Black Widow,UA,"Action, Adventure, Sci-Fi",134 min,6.7
12028,Godzilla vs. Kong,UA,"Action, Sci-Fi, Thriller",113 min,6.3
12029,Ghostbusters: Afterlife,UA,"Adventure, Comedy, Fantasy",124 min,7.1
12030,Mortal Kombat,A,"Action, Adventure, Fantasy",110 min,6
12031,The Voyeurs,A,"Drama, Mystery, Thriller",116 min,6
12032,Shang-Chi and the Legend of the Ten Rings,UA,"Action, Adventure, Fantasy",132 min,7.4
12033,Licorice Pizza,A,"Comedy, Drama, Romance",133 min,7.2
12034,West Side Story,UA,"Crime, Drama, Musical",156 min,7.2
12035,The Guilty,16,"Crime, Drama, Thriller",90 min,6.3
12036,Pleasure,R,Drama,109 min,6.4
12037,The Last Duel,A,"Action, Drama, History",152 min,7.4
12038,House of Gucci,A,"Biography, Crime, Drama",158 min,6.6
12039,Infinite,PG-13,"Action, Sci-Fi, Thriller",106 min,5.4
12040,The Power of the Dog,16,"Drama, Western",126 min,6.8
12041,Red Notice,13,"Action, Comedy, Thriller",118 min,6.3
12042,The Green Knight,UA,"Adventure, Drama, Fantasy",130 min,6.6
12043,Pig,R,"Drama, Mystery",92 min,6.9
12044,Army of the Dead,18,"Action, Crime, Drama",148 min,5.7
12045,Cruella,Not Rated,"Adventure, Comedy, Crime",134 min,7.3
12046,Nightmare Alley,A,"Crime, Drama, Thriller",150 min,7
12047,Army of Thieves,16,"Action, Comedy, Crime",127 min,6.4
12048,Silent Hours,None,"Crime, Thriller",156 min,5.2
12049,Boiling Point,R,"Drama, Thriller",92 min,7.5
12050,The Road Dance,None,Drama,116 min,7
12051,Dune: Part One,UA,"Action, Adventure, Drama",155 min,8
12052,Nobody,A,"Action, Crime, Drama",92 min,7.4
12053,Girl in the Basement,None,"Crime, Thriller",88 min,6.3
12054,Spider-Man: No Way Home,UA,"Action, Adventure, Fantasy",148 min,8.2
12055,CODA,A,"Comedy, Drama, Music",111 min,8
12056,F9,UA,"Action, Crime, Thriller",143 min,5.2
12057,The Suicide Squad,A,"Action, Adventure, Comedy",132 min,7.2
12058,No Time to Die,UA,"Action, Adventure, Thriller",163 min,7.3
12059,The French Dispatch,A,"Comedy, Drama, Romance",107 min,7.1
12060,Stillwater,R,"Crime, Drama, Thriller",139 min,6.6
12061,Free Guy,UA,"Action, Adventure, Comedy",115 min,7.1
12062,Sing 2,U,"Animation, Adventure, Comedy",110 min,7.4
12063,The Little Things,A,"Crime, Drama, Mystery",128 min,6.3
12064,The Fallout,A,Drama,96 min,7
12065,The Black Phone,A,"Horror, Thriller",103 min,6.9
12066,Don't Look Up,18,"Comedy, Drama, Sci-Fi",138 min,7.2
12067,Wrath of Man,16,"Action, Crime, Thriller",119 min,7.1
12068,The Tomorrow War,13,"Action, Adventure, Drama",138 min,6.5
12069,Eternals,UA,"Action, Adventure, Fantasy",156 min,6.3
12070,The King's Man,15+,"Action, Adventure, Thriller",131 min,6.3
12071,Encanto,U,"Animation, Comedy, Family",102 min,7.2
12072,The Matrix Resurrections,A,"Action, Sci-Fi",148 min,5.7
12073,Old,UA,"Drama, Horror, Mystery",108 min,5.8
12074,Zack Snyder's Justice League,18,"Action, Adventure, Fantasy",242 min,8
12075,Malignant,A,"Crime, Horror, Mystery",111 min,6.2
12076,Last Night in Soho,A,"Drama, Horror, Mystery",116 min,7
12077,Black Widow,UA,"Action, Adventure, Sci-Fi",134 min,6.7
12078,Godzilla vs. Kong,UA,"Action, Sci-Fi, Thriller",113 min,6.3
12079,Ghostbusters: Afterlife,UA,"Adventure, Comedy, Fantasy",124 min,7.1
12080,Mortal Kombat,A,"Action, Adventure, Fantasy",110 min,6
12081,The Voyeurs,A,"Drama, Mystery, Thriller",116 min,6
12082,Shang-Chi and the Legend of the Ten Rings,UA,"Action, Adventure, Fantasy",132 min,7.4
12083,Licorice Pizza,A,"Comedy, Drama, Romance",133 min,7.2
12084,West Side Story,UA,"Crime, Drama, Musical",156 min,7.2
12085,The Guilty,16,"Crime, Drama, Thriller",90 min,6.3
12086,Pleasure,R,Drama,109 min,6.4
12087,The Last Duel,A,"Action, Drama, History",152 min,7.4
12088,House of Gucci,A,"Biography, Crime, Drama",158 min,6.6
12089,Infinite,PG-13,"Action, Sci-Fi, Thriller",106 min,5.4
12090,The Power of the Dog,16,"Drama, Western",126 min,6.8
12091,Red Notice,13,"Action, Comedy, Thriller",118 min,6.3
12092,The Green Knight,UA,"Adventure, Drama, Fantasy",130 min,6.6
12093,Pig,R,"Drama, Mystery",92 min,6.9
12094,Army of the Dead,18,"Action, Crime, Drama",148 min,5.7
12095,Cruella,Not Rated,"Adventure, Comedy, Crime",134 min,7.3
12096,Nightmare Alley,A,"Crime, Drama, Thriller",150 min,7
12097,Army of Thieves,16,"Action, Comedy, Crime",127 min,6.4
12098,Silent Hours,None,"Crime, Thriller",156 min,5.2
12099,Boiling Point,R,"Drama, Thriller",92 min,7.5
12100,The Road Dance,None,Drama,116 min,7
12101,Dune: Part One,UA,"Action, Adventure, Drama",155 min,8
12102,Nobody,A,"Action, Crime, Drama",92 min,7.4
12103,Girl in the Basement,None,"Crime, Thriller",88 min,6.3
12104,Spider-Man: No Way Home,UA,"Action, Adventure, Fantasy",148 min,8.2
12105,CODA,A,"Comedy, Drama, Music",111 min,8
12106,F9,UA,"Action, Crime, Thriller",143 min,5.2
12107,The Suicide Squad,A,"Action, Adventure, Comedy",132 min,7.2
12108,No Time to Die,UA,"Action, Adventure, Thriller",163 min,7.3
12109,The French Dispatch,A,"Comedy, Drama, Romance",107 min,7.1
12110,Stillwater,R,"Crime, Drama, Thriller",139 min,6.6
12111,Free Guy,UA,"Action, Adventure, Comedy",115 min,7.1
12112,Sing 2,U,"Animation, Adventure, Comedy",110 min,7.4
12113,The Little Things,A,"Crime, Drama, Mystery",128 min,6.3
12114,The Fallout,A,Drama,96 min,7
12115,The Black Phone,A,"Horror, Thriller",103 min,6.9
12116,Don't Look Up,18,"Comedy, Drama, Sci-Fi",138 min,7.2
12117,Wrath of Man,16,"Action, Crime, Thriller",119 min,7.1
12118,The Tomorrow War,13,"Action, Adventure, Drama",138 min,6.5
12119,Eternals,UA,"Action, Adventure, Fantasy",156 min,6.3
12120,The King's Man,15+,"Action, Adventure, Thriller",131 min,6.3
12121,Encanto,U,"Animation, Comedy, Family",102 min,7.2
12122,The Matrix Resurrections,A,"Action, Sci-Fi",148 min,5.7
12123,Old,UA,"Drama, Horror, Mystery",108 min,5.8
12124,Zack Snyder's Justice League,18,"Action, Adventure, Fantasy",242 min,8
12125,Malignant,A,"Crime, Horror, Mystery",111 min,6.2
12126,Last Night in Soho,A,"Drama, Horror, Mystery",116 min,7
12127,Black Widow,UA,"Action, Adventure, Sci-Fi",134 min,6.7
12128,Godzilla vs. Kong,UA,"Action, Sci-Fi, Thriller",113 min,6.3
12129,Ghostbusters: Afterlife,UA,"Adventure, Comedy, Fantasy",124 min,7.1
12130,Mortal Kombat,A,"Action, Adventure, Fantasy",110 min,6
12131,The Voyeurs,A,"Drama, Mystery, Thriller",116 min,6
12132,Shang-Chi and the Legend of the Ten Rings,UA,"Action, Adventure, Fantasy",132 min,7.4
12133,Licorice Pizza,A,"Comedy, Drama, Romance",133 min,7.2
12134,West Side Story,UA,"Crime, Drama, Musical",156 min,7.2
12135,The Guilty,16,"Crime, Drama, Thriller",90 min,6.3
12136,Pleasure,R,Drama,109 min,6.4
12137,The Last Duel,A,"Action, Drama, History",152 min,7.4
12138,House of Gucci,A,"Biography, Crime, Drama",158 min,6.6
12139,Infinite,PG-13,"Action, Sci-Fi, Thriller",106 min,5.4
12140,The Power of the Dog,16,"Drama, Western",126 min,6.8
12141,Red Notice,13,"Action, Comedy, Thriller",118 min,6.3
12142,The Green Knight,UA,"Adventure, Drama, Fantasy",130 min,6.6
12143,Pig,R,"Drama, Mystery",92 min,6.9
12144,Army of the Dead,18,"Action, Crime, Drama",148 min,5.7
12145,Cruella,Not Rated,"Adventure, Comedy, Crime",134 min,7.3
12146,Nightmare Alley,A,"Crime, Drama, Thriller",150 min,7
12147,Army of Thieves,16,"Action, Comedy, Crime",127 min,6.4
12148,Silent Hours,None,"Crime, Thriller",156 min,5.2
12149,Boiling Point,R,"Drama, Thriller",92 min,7.5
12150,The Road Dance,None,Drama,116 min,7
12151,Dune: Part One,UA,"Action, Adventure, Drama",155 min,8
12152,Nobody,A,"Action, Crime, Drama",92 min,7.4
12153,Girl in the Basement,None,"Crime, Thriller",88 min,6.3
12154,Spider-Man: No Way Home,UA,"Action, Adventure, Fantasy",148 min,8.2
12155,CODA,A,"Comedy, Drama, Music",111 min,8
12156,F9,UA,"Action, Crime, Thriller",143 min,5.2
12157,The Suicide Squad,A,"Action, Adventure, Comedy",132 min,7.2
12158,No Time to Die,UA,"Action, Adventure, Thriller",163 min,7.3
12159,The French Dispatch,A,"Comedy, Drama, Romance",107 min,7.1
12160,Stillwater,R,"Crime, Drama, Thriller",139 min,6.6
12161,Free Guy,UA,"Action, Adventure, Comedy",115 min,7.1
12162,Sing 2,U,"Animation, Adventure, Comedy",110 min,7.4
12163,The Little Things,A,"Crime, Drama, Mystery",128 min,6.3
12164,The Fallout,A,Drama,96 min,7
12165,The Black Phone,A,"Horror, Thriller",103 min,6.9
12166,Don't Look Up,18,"Comedy, Drama, Sci-Fi",138 min,7.2
12167,Wrath of Man,16,"Action, Crime, Thriller",119 min,7.1
12168,The Tomorrow War,13,"Action, Adventure, Drama",138 min,6.5
12169,Eternals,UA,"Action, Adventure, Fantasy",156 min,6.3
12170,The King's Man,15+,"Action, Adventure, Thriller",131 min,6.3
12171,Encanto,U,"Animation, Comedy, Family",102 min,7.2
12172,The Matrix Resurrections,A,"Action, Sci-Fi",148 min,5.7
12173,Old,UA,"Drama, Horror, Mystery",108 min,5.8
12174,Zack Snyder's Justice League,18,"Action, Adventure, Fantasy",242 min,8
12175,Malignant,A,"Crime, Horror, Mystery",111 min,6.2
12176,Last Night in Soho,A,"Drama, Horror, Mystery",116 min,7
12177,Black Widow,UA,"Action, Adventure, Sci-Fi",134 min,6.7
12178,Godzilla vs. Kong,UA,"Action, Sci-Fi, Thriller",113 min,6.3
12179,Ghostbusters: Afterlife,UA,"Adventure, Comedy, Fantasy",124 min,7.1
12180,Mortal Kombat,A,"Action, Adventure, Fantasy",110 min,6
12181,The Voyeurs,A,"Drama, Mystery, Thriller",116 min,6
12182,Shang-Chi and the Legend of the Ten Rings,UA,"Action, Adventure, Fantasy",132 min,7.4
12183,Licorice Pizza,A,"Comedy, Drama, Romance",133 min,7.2
12184,West Side Story,UA,"Crime, Drama, Musical",156 min,7.2
12185,The Guilty,16,"Crime, Drama, Thriller",90 min,6.3
12186,Pleasure,R,Drama,109 min,6.4
12187,The Last Duel,A,"Action, Drama, History",152 min,7.4
12188,House of Gucci,A,"Biography, Crime, Drama",158 min,6.6
12189,Infinite,PG-13,"Action, Sci-Fi, Thriller",106 min,5.4
12190,The Power of the Dog,16,"Drama, Western",126 min,6.8
12191,Red Notice,13,"Action, Comedy, Thriller",118 min,6.3
12192,The Green Knight,UA,"Adventure, Drama, Fantasy",130 min,6.6
12193,Pig,R,"Drama, Mystery",92 min,6.9
12194,Army of the Dead,18,"Action, Crime, Drama",148 min,5.7
12195,Cruella,Not Rated,"Adventure, Comedy, Crime",134 min,7.3
12196,Nightmare Alley,A,"Crime, Drama, Thriller",150 min,7
12197,Army of Thieves,16,"Action, Comedy, Crime",127 min,6.4
12198,Silent Hours,None,"Crime, Thriller",156 min,5.2
12199,Boiling Point,R,"Drama, Thriller",92 min,7.5
12200,The Road Dance,None,Drama,116 min,7
12201,Dune: Part One,UA,"Action, Adventure, Drama",155 min,8
12202,Nobody,A,"Action, Crime, Drama",92 min,7.4
12203,Girl in the Basement,None,"Crime, Thriller",88 min,6.3
12204,Spider-Man: No Way Home,UA,"Action, Adventure, Fantasy",148 min,8.2
12205,CODA,A,"Comedy, Drama, Music",111 min,8
12206,F9,UA,"Action, Crime, Thriller",143 min,5.2
12207,The Suicide Squad,A,"Action, Adventure, Comedy",132 min,7.2
12208,No Time to Die,UA,"Action, Adventure, Thriller",163 min,7.3
12209,The French Dispatch,A,"Comedy, Drama, Romance",107 min,7.1
12210,Stillwater,R,"Crime, Drama, Thriller",139 min,6.6
12211,Free Guy,UA,"Action, Adventure, Comedy",115 min,7.1
12212,Sing 2,U,"Animation, Adventure, Comedy",110 min,7.4
12213,The Little Things,A,"Crime, Drama, Mystery",128 min,6.3
12214,The Fallout,A,Drama,96 min,7
12215,The Black Phone,A,"Horror, Thriller",103 min,6.9
12216,Don't Look Up,18,"Comedy, Drama, Sci-Fi",138 min,7.2
12217,Wrath of Man,16,"Action, Crime, Thriller",119 min,7.1
12218,The Tomorrow War,13,"Action, Adventure, Drama",138 min,6.5
12219,Eternals,UA,"Action, Adventure, Fantasy",156 min,6.3
12220,The King's Man,15+,"Action, Adventure, Thriller",131 min,6.3
12221,Encanto,U,"Animation, Comedy, Family",102 min,7.2
12222,The Matrix Resurrections,A,"Action, Sci-Fi",148 min,5.7
12223,Old,UA,"Drama, Horror, Mystery",108 min,5.8
12224,Zack Snyder's Justice League,18,"Action, Adventure, Fantasy",242 min,8
12225,Malignant,A,"Crime, Horror, Mystery",111 min,6.2
12226,Last Night in Soho,A,"Drama, Horror, Mystery",116 min,7
12227,Black Widow,UA,"Action, Adventure, Sci-Fi",134 min,6.7
12228,Godzilla vs. Kong,UA,"Action, Sci-Fi, Thriller",113 min,6.3
12229,Ghostbusters: Afterlife,UA,"Adventure, Comedy, Fantasy",124 min,7.1
12230,Mortal Kombat,A,"Action, Adventure, Fantasy",110 min,6
12231,The Voyeurs,A,"Drama, Mystery, Thriller",116 min,6
12232,Shang-Chi and the Legend of the Ten Rings,UA,"Action, Adventure, Fantasy",132 min,7.4
12233,Licorice Pizza,A,"Comedy, Drama, Romance",133 min,7.2
12234,West Side Story,UA,"Crime, Drama, Musical",156 min,7.2
12235,The Guilty,16,"Crime, Drama, Thriller",90 min,6.3
12236,Pleasure,R,Drama,109 min,6.4
12237,The Last Duel,A,"Action, Drama, History",152 min,7.4
12238,House of Gucci,A,"Biography, Crime, Drama",158 min,6.6
12239,Infinite,PG-13,"Action, Sci-Fi, Thriller",106 min,5.4
12240,The Power of the Dog,16,"Drama, Western",126 min,6.8
12241,Red Notice,13,"Action, Comedy, Thriller",118 min,6.3
12242,The Green Knight,UA,"Adventure, Drama, Fantasy",130 min,6.6
12243,Pig,R,"Drama, Mystery",92 min,6.9
12244,Army of the Dead,18,"Action, Crime, Drama",148 min,5.7
12245,Cruella,Not Rated,"Adventure, Comedy, Crime",134 min,7.3
12246,Nightmare Alley,A,"Crime, Drama, Thriller",150 min,7
12247,Army of Thieves,16,"Action, Comedy, Crime",127 min,6.4
12248,Silent Hours,None,"Crime, Thriller",156 min,5.2
12249,Boiling Point,R,"Drama, Thriller",92 min,7.5
12250,The Road Dance,None,Drama,116 min,7
12251,Dune: Part One,UA,"Action, Adventure, Drama",155 min,8
12252,Nobody,A,"Action, Crime, Drama",92 min,7.4
12253,Girl in the Basement,None,"Crime, Thriller",88 min,6.3
12254,Spider-Man: No Way Home,UA,"Action, Adventure, Fantasy",148 min,8.2
12255,CODA,A,"Comedy, Drama, Music",111 min,8
12256,F9,UA,"Action, Crime, Thriller",143 min,5.2
12257,The Suicide Squad,A,"Action, Adventure, Comedy",132 min,7.2
12258,No Time to Die,UA,"Action, Adventure, Thriller",163 min,7.3
12259,The French Dispatch,A,"Comedy, Drama, Romance",107 min,7.1
12260,Stillwater,R,"Crime, Drama, Thriller",139 min,6.6
12261,Free Guy,UA,"Action, Adventure, Comedy",115 min,7.1
12262,Sing 2,U,"Animation, Adventure, Comedy",110 min,7.4
12263,The Little Things,A,"Crime, Drama, Mystery",128 min,6.3
12264,The Fallout,A,Drama,96 min,7
12265,The Black Phone,A,"Horror, Thriller",103 min,6.9
12266,Don't Look Up,18,"Comedy, Drama, Sci-Fi",138 min,7.2
12267,Wrath of Man,16,"Action, Crime, Thriller",119 min,7.1
12268,The Tomorrow War,13,"Action, Adventure, Drama",138 min,6.5
12269,Eternals,UA,"Action, Adventure, Fantasy",156 min,6.3
12270,The King's Man,15+,"Action, Adventure, Thriller",131 min,6.3
12271,Encanto,U,"Animation, Comedy, Family",102 min,7.2
12272,The Matrix Resurrections,A,"Action, Sci-Fi",148 min,5.7
12273,Old,UA,"Drama, Horror, Mystery",108 min,5.8
12274,Zack Snyder's Justice League,18,"Action, Adventure, Fantasy",242 min,8
12275,Malignant,A,"Crime, Horror, Mystery",111 min,6.2
12276,Last Night in Soho,A,"Drama, Horror, Mystery",116 min,7
12277,Black Widow,UA,"Action, Adventure, Sci-Fi",134 min,6.7
12278,Godzilla vs. Kong,UA,"Action, Sci-Fi, Thriller",113 min,6.3
12279,Ghostbusters: Afterlife,UA,"Adventure, Comedy, Fantasy",124 min,7.1
12280,Mortal Kombat,A,"Action, Adventure, Fantasy",110 min,6
12281,The Voyeurs,A,"Drama, Mystery, Thriller",116 min,6
12282,Shang-Chi and the Legend of the Ten Rings,UA,"Action, Adventure, Fantasy",132 min,7.4
12283,Licorice Pizza,A,"Comedy, Drama, Romance",133 min,7.2
12284,West Side Story,UA,"Crime, Drama, Musical",156 min,7.2
12285,The Guilty,16,"Crime, Drama, Thriller",90 min,6.3
12286,Pleasure,R,Drama,109 min,6.4
12287,The Last Duel,A,"Action, Drama, History",152 min,7.4
12288,House of Gucci,A,"Biography, Crime, Drama",158 min,6.6
